This is dummy data,,,,,,,,
,,,,,,,,
,,,,,,,,
,Date,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales
,1-Jul-25,M3,Mumbai,Green Tea,$113.00,-$10.00,,$70.00
,1-Aug-25,M3,Mumbai,Green Tea,$150.00,$73.00,$50.00,$100.00
,1-Sep-25,M3,Mumbai,Green Tea,$110.00,$9.00,$10.00,$80.00
,1-Oct-25,M3,Mumbai,Green Tea,$142.00,$79.00,$50.00,$110.00
,1-Nov-25,M3,Mumbai,Green Tea,$236.00,$107.00,$70.00,$180.00
,1-Dec-25,M3,Mumbai,Green Tea,$80.00,$39.00,$30.00,$70.00
,1-Jan-26,M3,Mumbai,Green Tea,$87.00,$43.00,$40.00,$80.00
,1-Feb-26,M3,Mumbai,Green Tea,$224.00,$132.00,$90.00,$210.00
,1-Mar-26,M3,Mumbai,Green Tea,$322.00,$199.00,$110.00,$220.00
,1-Apr-26,M3,Mumbai,Green Tea,$534.00,$232.00,$120.00,$410.00
,1-May-26,M3,Mumbai,Green Tea,$95.00,$16.00,$10.00,$70.00
,1-Jun-26,M3,Mumbai,Green Tea,$113.00,$42.00,$20.00,$80.00
,1-Jul-26,M3,Mumbai,Green Tea,$131.00,$70.00,$50.00,$120.00
,1-Aug-26,M3,Mumbai,Green Tea,$44.00,$15.00,$20.00,$40.00
,1-Sep-26,M3,Mumbai,Green Tea,$614.00,$319.00,$150.00,$420.00
,1-Oct-26,M3,Mumbai,Green Tea,$78.00,$37.00,$30.00,$50.00
,1-Nov-26,M3,Mumbai,Green Tea,$126.00,-$6.00,$0.00,$80.00
,1-Dec-26,M3,Mumbai,Green Tea,$114.00,$45.00,$20.00,$70.00
,1-Jan-21,M1,Mumbai,Lemon Tea,$150.00,$0.00,$20.00,$130.00
,1-Feb-21,M1,Mumbai,Lemon Tea,$190.00,$68.00,$60.00,$160.00
,1-Mar-21,M1,Mumbai,Lemon Tea,$80.00,$29.00,$50.00,$70.00
,1-Apr-21,M1,Mumbai,Lemon Tea,$120.00,$13.00,$20.00,$90.00
,1-May-21,M1,Mumbai,Lemon Tea,$130.00,$17.00,$30.00,$100.00
,1-Jun-21,M1,Mumbai,Lemon Tea,$483.00,$111.00,$100.00,$370.00
,1-Jul-21,M1,Mumbai,Lemon Tea,$140.00,$42.00,$50.00,$130.00
,1-Aug-21,M1,Mumbai,Lemon Tea,$452.00,$160.00,$160.00,$390.00
,1-Sep-21,M1,Mumbai,Lemon Tea,$234.00,$86.00,$90.00,$200.00
,1-Oct-21,M1,Mumbai,Lemon Tea,$99.00,-$39.00,,$80.00
,1-Nov-21,M1,Mumbai,Lemon Tea,$81.00,$28.00,$50.00,$70.00
,1-Dec-21,M1,Mumbai,Lemon Tea,$190.00,$40.00,$40.00,$140.00
,1-Jan-22,M1,Mumbai,Lemon Tea,$76.00,-$4.00,$0.00,$50.00
,1-Feb-22,M1,Mumbai,Lemon Tea,$190.00,$40.00,$40.00,$180.00
,1-Mar-22,M1,Mumbai,Lemon Tea,$62.00,$4.00,$20.00,$60.00
,1-Apr-22,M1,Mumbai,Lemon Tea,$190.00,$10.00,$30.00,$180.00
,1-May-22,M1,Mumbai,Lemon Tea,$345.00,$111.00,$120.00,$300.00
,1-Jun-22,M1,Mumbai,Lemon Tea,$100.00,$29.00,$30.00,$80.00
,1-Jul-22,M1,Mumbai,Lemon Tea,$120.00,$25.00,$30.00,$100.00
,1-Aug-22,M1,Mumbai,Lemon Tea,$85.00,$30.00,$50.00,$70.00
,1-Sep-22,M1,Mumbai,Lemon Tea,$129.00,-$3.00,$10.00,$110.00
,1-Oct-22,M1,Mumbai,Lemon Tea,$190.00,$68.00,$60.00,$160.00
,1-Nov-22,M1,Mumbai,Lemon Tea,$80.00,$28.00,$50.00,$70.00
,1-Dec-22,M1,Mumbai,Lemon Tea,$118.00,$12.00,$20.00,$90.00
,1-Jan-23,M1,Mumbai,Lemon Tea,$132.00,$18.00,$30.00,$100.00
,1-Feb-23,M1,Mumbai,Lemon Tea,$495.00,$131.00,$110.00,$380.00
,1-Mar-23,M1,Mumbai,Lemon Tea,$128.00,$38.00,$50.00,$120.00
,1-Apr-23,M1,Mumbai,Lemon Tea,$465.00,$164.00,$160.00,$400.00
,1-May-23,M1,Mumbai,Lemon Tea,$254.00,$95.00,$110.00,$220.00
,1-Jun-23,M1,Mumbai,Lemon Tea,$102.00,-$32.00,,$80.00
,1-Jul-23,M1,Mumbai,Lemon Tea,$115.00,$43.00,$50.00,$100.00
,1-Aug-23,M1,Mumbai,Lemon Tea,$193.00,$41.00,$50.00,$150.00
,1-Sep-23,M1,Mumbai,Lemon Tea,$74.00,-$4.00,$0.00,$50.00
,1-Oct-23,M1,Mumbai,Lemon Tea,$193.00,$42.00,$40.00,$180.00
,1-Nov-23,M1,Mumbai,Lemon Tea,$63.00,$5.00,$20.00,$60.00
,1-Dec-23,M1,Mumbai,Lemon Tea,$220.00,$15.00,$40.00,$210.00
,1-Jan-24,M1,Mumbai,Lemon Tea,$354.00,$115.00,$120.00,$310.00
,1-Feb-24,M1,Mumbai,Lemon Tea,$100.00,$30.00,$30.00,$80.00
,1-Mar-24,M1,Mumbai,Lemon Tea,$114.00,$24.00,$40.00,$100.00
,1-Apr-24,M1,Mumbai,Lemon Tea,$94.00,$34.00,$50.00,$80.00
,1-May-24,M1,Mumbai,Lemon Tea,$125.00,-$4.00,$20.00,$110.00
,1-Jun-24,M1,Mumbai,Lemon Tea,$193.00,$70.00,$60.00,$160.00
,1-Jul-24,M1,Mumbai,Lemon Tea,$79.00,$28.00,$40.00,$60.00
,1-Aug-24,M1,Mumbai,Lemon Tea,$120.00,$12.00,$20.00,$90.00
,1-Sep-24,M1,Mumbai,Lemon Tea,$129.00,$16.00,$30.00,$100.00
,1-Oct-24,M1,Mumbai,Lemon Tea,$513.00,$141.00,$130.00,$400.00
,1-Nov-24,M1,Mumbai,Lemon Tea,$121.00,$35.00,$40.00,$110.00
,1-Dec-24,M1,Mumbai,Lemon Tea,$467.00,$165.00,$170.00,$410.00
,1-Jan-25,M1,Mumbai,Lemon Tea,$267.00,$102.00,$110.00,$230.00
,1-Feb-25,M1,Mumbai,Lemon Tea,$106.00,-$32.00,,$90.00
,1-Mar-25,M1,Mumbai,Lemon Tea,$121.00,$47.00,$50.00,$100.00
,1-Apr-25,M1,Mumbai,Lemon Tea,$189.00,$39.00,$40.00,$140.00
,1-May-25,M1,Mumbai,Lemon Tea,$75.00,-$3.00,$0.00,$50.00
,1-Jun-25,M1,Mumbai,Lemon Tea,$189.00,$39.00,$40.00,$180.00
,1-Jul-25,M1,Mumbai,Lemon Tea,$63.00,$5.00,$20.00,$60.00
,1-Aug-25,M1,Mumbai,Lemon Tea,$227.00,$17.00,$30.00,$220.00
,1-Sep-25,M1,Mumbai,Lemon Tea,$367.00,$119.00,$120.00,$320.00
,1-Oct-25,M1,Mumbai,Lemon Tea,$98.00,$29.00,$30.00,$80.00
,1-Nov-25,M1,Mumbai,Lemon Tea,$119.00,$26.00,$30.00,$100.00
,1-Dec-25,M1,Mumbai,Lemon Tea,$82.00,$29.00,$50.00,$70.00
,1-Jan-26,M1,Mumbai,Lemon Tea,$125.00,-$4.00,$20.00,$110.00
,1-Feb-26,M1,Mumbai,Lemon Tea,$178.00,$62.00,$60.00,$150.00
,1-Mar-26,M1,Mumbai,Lemon Tea,$75.00,$26.00,$40.00,$60.00
,1-Apr-26,M1,Mumbai,Lemon Tea,$127.00,$15.00,$20.00,$90.00
,1-May-26,M1,Mumbai,Lemon Tea,$121.00,$13.00,$20.00,$90.00
,1-Jun-26,M1,Mumbai,Lemon Tea,$638.00,$247.00,$200.00,$490.00
,1-Jul-26,M1,Mumbai,Lemon Tea,$107.00,$27.00,$30.00,$100.00
,1-Aug-26,M1,Mumbai,Lemon Tea,$456.00,$162.00,$170.00,$400.00
,1-Sep-26,M1,Mumbai,Lemon Tea,$301.00,$115.00,$120.00,$260.00
,1-Oct-26,M1,Mumbai,Lemon Tea,$133.00,-$12.00,$10.00,$110.00
,1-Nov-26,M1,Mumbai,Lemon Tea,$121.00,$47.00,$50.00,$100.00
,1-Dec-26,M1,Mumbai,Lemon Tea,$178.00,$34.00,$30.00,$130.00
,1-Jan-21,M2,Mumbai,Lemon Tea,$79.00,-$3.00,$10.00,$60.00
,1-Feb-21,M2,Mumbai,Lemon Tea,$178.00,$35.00,$50.00,$170.00
,1-Mar-21,M2,Mumbai,Lemon Tea,$61.00,$3.00,$10.00,$50.00
,1-Apr-21,M2,Mumbai,Lemon Tea,$227.00,$16.00,$30.00,$220.00
,1-May-21,M2,Mumbai,Lemon Tea,$456.00,$156.00,$160.00,$400.00
,1-Jun-21,M2,Mumbai,Lemon Tea,$106.00,$32.00,$40.00,$90.00
,1-Jul-21,M2,Mumbai,Lemon Tea,$125.00,$28.00,$40.00,$110.00
,1-Aug-21,M2,Mumbai,Lemon Tea,$86.00,$30.00,$40.00,$70.00
,1-Sep-21,M2,Mumbai,Lemon Tea,$128.00,-$3.00,$10.00,$110.00
,1-Oct-21,M2,Mumbai,Lemon Tea,$190.00,$68.00,$60.00,$160.00
,1-Nov-21,M2,Mumbai,Lemon Tea,$71.00,$23.00,$40.00,$60.00
,1-Dec-21,M2,Mumbai,Lemon Tea,$130.00,$17.00,$30.00,$100.00
,1-Jan-22,M2,Mumbai,Lemon Tea,$118.00,$12.00,$20.00,$90.00
,1-Feb-22,M2,Mumbai,Lemon Tea,$651.00,$252.00,$200.00,$500.00
,1-Mar-22,M2,Mumbai,Lemon Tea,$103.00,$25.00,$30.00,$100.00
,1-Apr-22,M2,Mumbai,Lemon Tea,$512.00,$183.00,$180.00,$450.00
,1-May-22,M2,Mumbai,Lemon Tea,$312.00,$122.00,$130.00,$270.00
,1-Jun-22,M2,Mumbai,Lemon Tea,$136.00,-$15.00,$0.00,$110.00
,1-Jul-22,M2,Mumbai,Lemon Tea,$130.00,$51.00,$60.00,$110.00
,1-Aug-22,M2,Mumbai,Lemon Tea,$173.00,$33.00,$40.00,$130.00
,1-Sep-22,M2,Mumbai,Lemon Tea,$81.00,-$1.00,$10.00,$60.00
,1-Oct-22,M2,Mumbai,Lemon Tea,$173.00,$33.00,$40.00,$160.00
,1-Nov-22,M2,Mumbai,Lemon Tea,$68.00,$7.00,$20.00,$60.00
,1-Dec-22,M2,Mumbai,Lemon Tea,$221.00,$17.00,$40.00,$210.00
,1-Jan-23,M2,Mumbai,Lemon Tea,$465.00,$160.00,$160.00,$400.00
,1-Feb-23,M2,Mumbai,Lemon Tea,$99.00,$30.00,$30.00,$80.00
,1-Mar-23,M2,Mumbai,Lemon Tea,$132.00,$32.00,$40.00,$110.00
,1-Apr-23,M2,Mumbai,Lemon Tea,$99.00,$36.00,$50.00,$80.00
,1-May-23,M2,Mumbai,Lemon Tea,$107.00,-$7.00,$10.00,$90.00
,1-Jun-23,M2,Mumbai,Lemon Tea,$190.00,$67.00,$60.00,$160.00
,1-Jul-23,M2,Mumbai,Lemon Tea,$60.00,$18.00,$30.00,$50.00
,1-Aug-23,M2,Mumbai,Lemon Tea,$133.00,$19.00,$30.00,$100.00
,1-Sep-23,M2,Mumbai,Lemon Tea,$115.00,$12.00,$20.00,$80.00
,1-Oct-23,M2,Mumbai,Lemon Tea,$669.00,$263.00,$220.00,$520.00
,1-Nov-23,M2,Mumbai,Lemon Tea,$93.00,$20.00,$30.00,$90.00
,1-Dec-23,M2,Mumbai,Lemon Tea,$532.00,$192.00,$190.00,$460.00
,1-Jan-24,M2,Mumbai,Lemon Tea,$345.00,$136.00,$140.00,$300.00
,1-Feb-24,M2,Mumbai,Lemon Tea,$141.00,-$33.00,$0.00,$120.00
,1-Mar-24,M2,Mumbai,Lemon Tea,$144.00,$58.00,$60.00,$120.00
,1-Apr-24,M2,Mumbai,Lemon Tea,$169.00,$32.00,$40.00,$130.00
,1-May-24,M2,Mumbai,Lemon Tea,$82.00,$0.00,$10.00,$60.00
,1-Jun-24,M2,Mumbai,Lemon Tea,$169.00,$32.00,$40.00,$160.00
,1-Jul-24,M2,Mumbai,Lemon Tea,$70.00,$8.00,$10.00,$60.00
,1-Aug-24,M2,Mumbai,Lemon Tea,$264.00,$25.00,$40.00,$250.00
,1-Sep-24,M2,Mumbai,Lemon Tea,$478.00,$166.00,$170.00,$420.00
,1-Oct-24,M2,Mumbai,Lemon Tea,$99.00,$30.00,$30.00,$80.00
,1-Nov-24,M2,Mumbai,Lemon Tea,$156.00,$42.00,$50.00,$130.00
,1-Dec-24,M2,Mumbai,Lemon Tea,$107.00,$40.00,$50.00,$90.00
,1-Jan-25,M2,Mumbai,Lemon Tea,$95.00,-$10.00,$0.00,$80.00
,1-Feb-25,M2,Mumbai,Lemon Tea,$199.00,$72.00,$70.00,$170.00
,1-Mar-25,M2,Mumbai,Lemon Tea,$57.00,$16.00,$40.00,$50.00
,1-Apr-25,M2,Mumbai,Lemon Tea,$133.00,$19.00,$30.00,$100.00
,1-May-25,M2,Mumbai,Lemon Tea,$115.00,$11.00,$20.00,$80.00
,1-Jun-25,M2,Mumbai,Lemon Tea,$793.00,$388.00,$310.00,$610.00
,1-Jul-25,M2,Mumbai,Lemon Tea,$85.00,$19.00,$30.00,$80.00
,1-Aug-25,M2,Mumbai,Lemon Tea,$567.00,$205.00,$200.00,$490.00
,1-Sep-25,M2,Mumbai,Lemon Tea,$376.00,$150.00,$150.00,$330.00
,1-Oct-25,M2,Mumbai,Lemon Tea,$169.00,-$12.00,$0.00,$140.00
,1-Nov-25,M2,Mumbai,Lemon Tea,$144.00,$58.00,$60.00,$120.00
,1-Dec-25,M2,Mumbai,Lemon Tea,$169.00,$32.00,$40.00,$130.00
,1-Jan-26,M2,Mumbai,Lemon Tea,$82.00,$0.00,$10.00,$60.00
,1-Feb-26,M2,Mumbai,Lemon Tea,$169.00,$31.00,$40.00,$160.00
,1-Mar-26,M2,Mumbai,Lemon Tea,$75.00,$10.00,$20.00,$70.00
,1-Apr-26,M2,Mumbai,Lemon Tea,$297.00,$32.00,$60.00,$290.00
,1-May-26,M2,Mumbai,Lemon Tea,$567.00,$208.00,$200.00,$490.00
,1-Jun-26,M2,Mumbai,Lemon Tea,$94.00,$27.00,$30.00,$80.00
,1-Jul-26,M2,Mumbai,Lemon Tea,$160.00,$44.00,$60.00,$140.00
,1-Aug-26,M2,Mumbai,Lemon Tea,$99.00,$37.00,$50.00,$80.00
,1-Sep-26,M2,Mumbai,Lemon Tea,$89.00,-$10.00,$0.00,$70.00
,1-Oct-26,M2,Mumbai,Lemon Tea,$120.00,$39.00,$40.00,$100.00
,1-Nov-26,M2,Mumbai,Lemon Tea,$55.00,$16.00,$30.00,$40.00
,1-Dec-26,M2,Mumbai,Lemon Tea,$140.00,$20.00,$30.00,$100.00
,1-Jan-21,M3,Mumbai,Lemon Tea,$109.00,$9.00,$20.00,$80.00
,1-Feb-21,M3,Mumbai,Lemon Tea,$653.00,$229.00,$180.00,$500.00
,1-Mar-21,M3,Mumbai,Lemon Tea,$85.00,$19.00,$30.00,$80.00
,1-Apr-21,M3,Mumbai,Lemon Tea,$678.00,$249.00,$240.00,$590.00
,1-May-21,M3,Mumbai,Lemon Tea,$376.00,$151.00,$150.00,$330.00
,1-Jun-21,M3,Mumbai,Lemon Tea,$139.00,-$41.00,,$120.00
,1-Jul-21,M3,Mumbai,Lemon Tea,$154.00,$63.00,$70.00,$130.00
,1-Aug-21,M3,Mumbai,Lemon Tea,$160.00,$28.00,$30.00,$120.00
,1-Sep-21,M3,Mumbai,Lemon Tea,$86.00,$1.00,$10.00,$60.00
,1-Oct-21,M3,Mumbai,Lemon Tea,$160.00,$28.00,$40.00,$150.00
,1-Nov-21,M3,Mumbai,Lemon Tea,$90.00,$15.00,$20.00,$80.00
,1-Dec-21,M3,Mumbai,Lemon Tea,$317.00,$34.00,$60.00,$310.00
,1-Jan-22,M3,Mumbai,Lemon Tea,$467.00,$163.00,$170.00,$410.00
,1-Feb-22,M3,Mumbai,Lemon Tea,$155.00,$53.00,$60.00,$130.00
,1-Mar-22,M3,Mumbai,Lemon Tea,$160.00,$44.00,$60.00,$140.00
,1-Apr-22,M3,Mumbai,Lemon Tea,$118.00,$45.00,$50.00,$100.00
,1-May-22,M3,Mumbai,Lemon Tea,$126.00,-$2.00,$20.00,$110.00
,1-Jun-22,M3,Mumbai,Lemon Tea,$132.00,$43.00,$50.00,$110.00
,1-Jul-22,M3,Mumbai,Lemon Tea,$72.00,$23.00,$40.00,$60.00
,1-Aug-22,M3,Mumbai,Lemon Tea,$149.00,$24.00,$20.00,$110.00
,1-Sep-22,M3,Mumbai,Lemon Tea,$102.00,$6.00,$10.00,$70.00
,1-Oct-22,M3,Mumbai,Lemon Tea,$541.00,$92.00,$90.00,$420.00
,1-Nov-22,M3,Mumbai,Lemon Tea,$107.00,$28.00,$30.00,$100.00
,1-Dec-22,M3,Mumbai,Lemon Tea,$546.00,$196.00,$200.00,$480.00
,1-Jan-23,M3,Mumbai,Lemon Tea,$298.00,$115.00,$120.00,$260.00
,1-Feb-23,M3,Mumbai,Lemon Tea,$115.00,-$44.00,,$100.00
,1-Mar-23,M3,Mumbai,Lemon Tea,$126.00,$50.00,$60.00,$110.00
,1-Apr-23,M3,Mumbai,Lemon Tea,$150.00,$24.00,$20.00,$110.00
,1-May-23,M3,Mumbai,Lemon Tea,$91.00,$2.00,$10.00,$70.00
,1-Jun-23,M3,Mumbai,Lemon Tea,$150.00,$25.00,$30.00,$140.00
,1-Jul-23,M3,Mumbai,Lemon Tea,$72.00,$8.00,$20.00,$70.00
,1-Aug-23,M3,Mumbai,Lemon Tea,$223.00,$16.00,$40.00,$210.00
,1-Sep-23,M3,Mumbai,Lemon Tea,$387.00,$129.00,$140.00,$340.00
,1-Oct-23,M3,Mumbai,Lemon Tea,$140.00,$47.00,$50.00,$120.00
,1-Nov-23,M3,Mumbai,Lemon Tea,$139.00,$34.00,$50.00,$120.00
,1-Dec-23,M3,Mumbai,Lemon Tea,$119.00,$47.00,$50.00,$100.00
,1-Jan-24,M3,Mumbai,Lemon Tea,$122.00,-$5.00,$30.00,$90.00
,1-Feb-24,M3,Mumbai,Lemon Tea,$90.00,$27.00,$40.00,$60.00
,1-Mar-24,M3,Mumbai,Lemon Tea,$66.00,$20.00,$30.00,$40.00
,1-Apr-24,M3,Mumbai,Lemon Tea,$126.00,$16.00,$20.00,$60.00
,1-May-24,M3,Mumbai,Lemon Tea,$120.00,$13.00,$20.00,$60.00
,1-Jun-24,M3,Mumbai,Lemon Tea,$513.00,$129.00,$70.00,$290.00
,1-Jul-24,M3,Mumbai,Lemon Tea,$107.00,$28.00,$50.00,$90.00
,1-Aug-24,M3,Mumbai,Lemon Tea,$520.00,$186.00,$170.00,$410.00
,1-Sep-24,M3,Mumbai,Lemon Tea,$298.00,$114.00,$130.00,$240.00
,1-Oct-24,M3,Mumbai,Lemon Tea,$109.00,-$26.00,$10.00,$80.00
,1-Nov-24,M3,Mumbai,Lemon Tea,$118.00,$45.00,$60.00,$90.00
,1-Dec-24,M3,Mumbai,Lemon Tea,$177.00,$34.00,$30.00,$90.00
,1-Jan-25,M3,Mumbai,Lemon Tea,$77.00,-$3.00,$20.00,$40.00
,1-Feb-25,M3,Mumbai,Lemon Tea,$177.00,$34.00,$60.00,$150.00
,1-Mar-25,M3,Mumbai,Lemon Tea,$68.00,$6.00,$30.00,$50.00
,1-Apr-25,M3,Mumbai,Lemon Tea,$230.00,$17.00,$40.00,$200.00
,1-May-25,M3,Mumbai,Lemon Tea,$367.00,$120.00,$120.00,$290.00
,1-Jun-25,M3,Mumbai,Lemon Tea,$205.00,$73.00,$90.00,$160.00
,1-Jul-25,M3,Mumbai,Lemon Tea,$114.00,$23.00,$60.00,$90.00
,1-Aug-25,M3,Mumbai,Lemon Tea,$119.00,$47.00,$60.00,$90.00
,1-Sep-25,M3,Mumbai,Lemon Tea,$125.00,-$4.00,$10.00,$110.00
,1-Oct-25,M3,Mumbai,Lemon Tea,$92.00,$27.00,$30.00,$80.00
,1-Nov-25,M3,Mumbai,Lemon Tea,$88.00,$30.00,$40.00,$80.00
,1-Dec-25,M3,Mumbai,Lemon Tea,$121.00,$13.00,$10.00,$80.00
,1-Jan-26,M3,Mumbai,Lemon Tea,$124.00,$15.00,$20.00,$90.00
,1-Feb-26,M3,Mumbai,Lemon Tea,$576.00,$204.00,$140.00,$420.00
,1-Mar-26,M3,Mumbai,Lemon Tea,$114.00,$31.00,$30.00,$100.00
,1-Apr-26,M3,Mumbai,Lemon Tea,$490.00,$174.00,$160.00,$450.00
,1-May-26,M3,Mumbai,Lemon Tea,$278.00,$107.00,$100.00,$250.00
,1-Jun-26,M3,Mumbai,Lemon Tea,$122.00,-$9.00,$0.00,$110.00
,1-Jul-26,M3,Mumbai,Lemon Tea,$78.00,$27.00,$40.00,$70.00
,1-Aug-26,M3,Mumbai,Lemon Tea,$184.00,$38.00,$30.00,$130.00
,1-Sep-26,M3,Mumbai,Lemon Tea,$74.00,-$4.00,$0.00,$50.00
,1-Oct-26,M3,Mumbai,Lemon Tea,$184.00,$38.00,$40.00,$170.00
,1-Nov-26,M3,Mumbai,Lemon Tea,$64.00,$5.00,$10.00,$50.00
,1-Dec-26,M3,Mumbai,Lemon Tea,$224.00,$15.00,$20.00,$200.00
,1-Jan-21,B1,Banglore,Lemon Tea,$412.00,$138.00,$130.00,$380.00
,1-Feb-21,B1,Banglore,Lemon Tea,$200.00,$70.00,$70.00,$180.00
,1-Mar-21,B1,Banglore,Lemon Tea,$109.00,$20.00,$30.00,$100.00
,1-Apr-21,B1,Banglore,Lemon Tea,$115.00,$44.00,$40.00,$100.00
,1-May-21,B1,Banglore,Lemon Tea,$112.00,-$6.00,$0.00,$100.00
,1-Jun-21,B1,Banglore,Lemon Tea,$99.00,$29.00,$30.00,$90.00
,1-Jul-21,B1,Banglore,Lemon Tea,$82.00,$29.00,$30.00,$70.00
,1-Aug-21,B1,Banglore,Lemon Tea,$145.00,$23.00,$20.00,$100.00
,1-Sep-21,B1,Banglore,Lemon Tea,$103.00,$7.00,$10.00,$70.00
,1-Oct-21,B1,Banglore,Lemon Tea,$747.00,$309.00,$210.00,$540.00
,1-Nov-21,B1,Banglore,Lemon Tea,$101.00,$24.00,$30.00,$90.00
,1-Dec-21,B1,Banglore,Lemon Tea,$525.00,$188.00,$170.00,$480.00
,1-Jan-22,B1,Banglore,Lemon Tea,$312.00,$123.00,$120.00,$290.00
,1-Feb-22,B1,Banglore,Lemon Tea,$160.00,$16.00,$20.00,$140.00
,1-Mar-22,B1,Banglore,Lemon Tea,$85.00,$30.00,$30.00,$70.00
,1-Apr-22,B1,Banglore,Lemon Tea,$153.00,$27.00,$20.00,$110.00
,1-May-22,B1,Banglore,Lemon Tea,$88.00,$2.00,$10.00,$60.00
,1-Jun-22,B1,Banglore,Lemon Tea,$153.00,$26.00,$30.00,$140.00
,1-Jul-22,B1,Banglore,Lemon Tea,$69.00,$7.00,$20.00,$60.00
,1-Aug-22,B1,Banglore,Lemon Tea,$250.00,$20.00,$30.00,$230.00
,1-Sep-22,B1,Banglore,Lemon Tea,$534.00,$194.00,$170.00,$490.00
,1-Oct-22,B1,Banglore,Lemon Tea,$185.00,$66.00,$70.00,$170.00
,1-Nov-22,B1,Banglore,Lemon Tea,$122.00,$28.00,$40.00,$110.00
,1-Dec-22,B1,Banglore,Lemon Tea,$120.00,$46.00,$50.00,$110.00
,1-Jan-23,B1,Banglore,Lemon Tea,$168.00,$0.00,$20.00,$130.00
,1-Feb-23,B1,Banglore,Lemon Tea,$213.00,$106.00,$60.00,$160.00
,1-Mar-23,B1,Banglore,Lemon Tea,$90.00,$45.00,$50.00,$70.00
,1-Apr-23,B1,Banglore,Lemon Tea,$134.00,$20.00,$20.00,$90.00
,1-May-23,B1,Banglore,Lemon Tea,$145.00,$26.00,$30.00,$100.00
,1-Jun-23,B1,Banglore,Lemon Tea,$540.00,$173.00,$100.00,$370.00
,1-Jul-23,B1,Banglore,Lemon Tea,$157.00,$65.00,$50.00,$130.00
,1-Aug-23,B1,Banglore,Lemon Tea,$506.00,$249.00,$160.00,$390.00
,1-Sep-23,B1,Banglore,Lemon Tea,$262.00,$134.00,$90.00,$200.00
,1-Oct-23,B1,Banglore,Lemon Tea,$111.00,-$61.00,,$80.00
,1-Nov-23,B1,Banglore,Lemon Tea,$91.00,$44.00,$50.00,$70.00
,1-Dec-23,B1,Banglore,Lemon Tea,$213.00,$62.00,$40.00,$140.00
,1-Jan-24,B1,Banglore,Lemon Tea,$85.00,-$6.00,$0.00,$50.00
,1-Feb-24,B1,Banglore,Lemon Tea,$213.00,$62.00,$40.00,$180.00
,1-Mar-24,B1,Banglore,Lemon Tea,$69.00,$6.00,$20.00,$60.00
,1-Apr-24,B1,Banglore,Lemon Tea,$213.00,$16.00,$30.00,$180.00
,1-May-24,B1,Banglore,Lemon Tea,$386.00,$173.00,$120.00,$300.00
,1-Jun-24,B1,Banglore,Lemon Tea,$112.00,$45.00,$30.00,$80.00
,1-Jul-24,B1,Banglore,Lemon Tea,$134.00,$39.00,$30.00,$100.00
,1-Aug-24,B1,Banglore,Lemon Tea,$95.00,$47.00,$50.00,$70.00
,1-Sep-24,B1,Banglore,Lemon Tea,$137.00,-$4.00,$10.00,$110.00
,1-Oct-24,B1,Banglore,Lemon Tea,$202.00,$101.00,$60.00,$160.00
,1-Nov-24,B1,Banglore,Lemon Tea,$85.00,$42.00,$50.00,$70.00
,1-Dec-24,B1,Banglore,Lemon Tea,$126.00,$18.00,$20.00,$90.00
,1-Jan-25,B1,Banglore,Lemon Tea,$141.00,$27.00,$30.00,$100.00
,1-Feb-25,B1,Banglore,Lemon Tea,$528.00,$194.00,$110.00,$380.00
,1-Mar-25,B1,Banglore,Lemon Tea,$136.00,$56.00,$50.00,$120.00
,1-Apr-25,B1,Banglore,Lemon Tea,$496.00,$243.00,$160.00,$400.00
,1-May-25,B1,Banglore,Lemon Tea,$271.00,$141.00,$110.00,$220.00
,1-Jun-25,B1,Banglore,Lemon Tea,$109.00,-$47.00,,$80.00
,1-Jul-25,B1,Banglore,Lemon Tea,$123.00,$64.00,$50.00,$100.00
,1-Aug-25,B1,Banglore,Lemon Tea,$206.00,$61.00,$50.00,$150.00
,1-Sep-25,B1,Banglore,Lemon Tea,$79.00,-$6.00,$0.00,$50.00
,1-Oct-25,B1,Banglore,Lemon Tea,$206.00,$62.00,$40.00,$180.00
,1-Nov-25,B1,Banglore,Lemon Tea,$67.00,$7.00,$20.00,$60.00
,1-Dec-25,B1,Banglore,Lemon Tea,$234.00,$22.00,$40.00,$210.00
,1-Jan-26,B1,Banglore,Lemon Tea,$377.00,$171.00,$120.00,$310.00
,1-Feb-26,B1,Banglore,Lemon Tea,$107.00,$45.00,$30.00,$80.00
,1-Mar-26,B1,Banglore,Lemon Tea,$121.00,$36.00,$40.00,$100.00
,1-Apr-26,B1,Banglore,Lemon Tea,$100.00,$50.00,$50.00,$80.00
,1-May-26,B1,Banglore,Lemon Tea,$133.00,-$6.00,$20.00,$110.00
,1-Jun-26,B1,Banglore,Lemon Tea,$206.00,$104.00,$60.00,$160.00
,1-Jul-26,B1,Banglore,Lemon Tea,$84.00,$42.00,$40.00,$60.00
,1-Aug-26,B1,Banglore,Lemon Tea,$128.00,$18.00,$20.00,$90.00
,1-Sep-26,B1,Banglore,Lemon Tea,$137.00,$24.00,$30.00,$100.00
,1-Oct-26,B1,Banglore,Lemon Tea,$547.00,$209.00,$130.00,$400.00
,1-Nov-26,B1,Banglore,Lemon Tea,$129.00,$52.00,$40.00,$110.00
,1-Dec-26,B1,Banglore,Lemon Tea,$498.00,$245.00,$170.00,$410.00
